id,part,problem,details,cylinders,engine
105861,ENGINE,ROUGH,"DURING ENGINE START, ENGINE WAS RUNNING VERY ROUGH",,
105862,SNIFFLER VALVES,DIRTY,,,
105863,INTAKE,LEAKING,,[2],
105864,FRONT CRANKSHAFT OIL PLUG,LEAKING,,,
105865,BAFFLE TIE,BROKEN,ON R/H BOTTOM SIDE,,R
105866,FRONT CRANKSHAFT OIL PLUG,LEAKING,,,
105867,INTAKE,LEAKING,,[1],
105868,INTAKE GASKET,LEAKING,,[3],
105869,BAFFLE PLUGS TANGS,BROKEN,,,
105870,INTAKE,LEAKING,,[3],R
105881,INTAKE,LEAKING,,[3],L
105882,ROCKER BOX COVER GASKET,LEAKING,,[3],R
105883,,LEAK,SUSPECTED OIL LEAK AT BASE,[2],
105884,,LEAK,SUSPECTED OIL LEAK AT BASE,[2],
105885,ZIP TIES,MULTIPLE,ON ENGINE MOUNT,,
105886,,LEAKING,"DURING PREFLIGHT, FOUND OIL LEAKING OUT FROM L/H SIDE OF ENG",,L
105887,INTAKE TUBE BOLT,BROKEN,,[2],
105888,SPARK PLUG BAFFLE PLUGS,MISSING,,,
105889,,CRACKED,,[1],
105890,INTAKE,LEAKING,,[4],
105901,INTAKE,LEAKING,,[3],R
105902,INTAKE,LEAKING,,[3],L
105903,ROCKER COVER,LEAKING,,[3],R
105904,INTAKE,LEAKING,,[2],
105905,BAFFLE,CRACKED,BY CASE SPLIT,,
105906,INTAKE GASKET,LEAKING,,[3],
105907,OIL COOLER FLANGE,CRACKED,LWR BOLT (O/B) LOOSE,,
105908,INTAKE GASKET,LEAKING,,[3],R
105909,LONG BAFFLE TIE ROD,CRACKED,,,
105910,ENGINE,ROUGH,VERY AFTER START - DOES NOT RUN AT IDLE,,
105921,PUSH ROD TIPS,GALLED,& ROCKER ARMS,"['#3', '#4']",
105922,PUSH ROD TIPS,GALLED,& ROCKER ARMS,"['#3', '#4']",
105923,ENGINE,RUNS,ROUGH ON RUN UP,,
105924,ENGINE,RUNS,ROUGH ON RUN UP,,
105925,INTAKE,LEAKING,,['#2'],
105926,ENGINE,SPUTTER,WHEN GOING FROM IDLE TO FULL THROTTLE,,
105927,ENGINE,ROUGH,"RUNNING IN FLIGHT. PARTIAL POWER LOSS, LITTLE T",,
105928,ENGINE,ROUGH,"RUNNING IN FLIGHT. PARTIAL POWER LOSS, LITTLE T",,
105929,ENGINE,ROUGH,"RUNNING IN FLIGHT. PARTIAL POWER LOSS, LITTLE T",,
105930,ENGINE,ROUGH,"RUNNING IN FLIGHT. PARTIAL POWER LOSS, LITTLE T",,
105941,ENGINE,ROUGHNESS,,,
105942,DIPSTICK TUBE,LOOSE,,,R
105943,ROCKER COVER GASKET,LEAKING,,[3],R
105944,,VIBRATION,HIGH FREQUENCY,,
105945,,VIBRATION,HIGH FREQUENCY,,
105946,,VIBRATION,HIGH FREQUENCY,,
105947,,VIBRATION,HIGH FREQUENCY,,
105948,,VIBRATION,HIGH FREQUENCY,,
105949,,VIBRATION,HIGH FREQUENCY,,
105950,,VIBRATION,HIGH FREQUENCY,,
105961,INTAKE GASKETS,LEAKING,,"[2, 4]",
105962,INTAKE,LEAKING,,[4],
105963,INTAKE,LEAKING,,[4],L
105964,INTAKE GASKET,LEAKING,,[3],
105965,FWD BAFFLE SEAL,LOOSE,HAS COME,[1],
105966,INTAKE GASKET,LEAKING,,[1],
105967,ROCKER COVER GASKETS,LEAKING,,"[2, 3, 4]",
105968,INTAKE,LEAKING,,[3],R
105969,INTAKE GASKETS,LEAKING,,"[3, 4]",R
105970,ROCKERS & PUSH RODS,SCORED,"(#2 IN, 2 EX, 3 EX)","[2, 3]",
105981,OIL RETURN LINE,CHAFING,,[4],R
105982,CRANKSHAFT FRONT SEAL,NEEDS,TO BE REPLACED,,
105983,ROCKER BOX GASKET,NEEDS,TO BE REPLACED,"[1, 4]",
105984,CRANKSHAFT FRONT SEAL,NEEDS,TO BE REPLACED,,
105985,ENGINE BAFFLE,CRACKS,,[3],
105986,ENGINE,RUNNING,EXTREMELY ROUGH,,
105987,,COMPRESSION,LOW,[1],
105988,,COMPRESSION,LOW,[1],
105989,AFT BAFFLE TAB,LOOSE,,[3],
105990,WRENCH,,,[1],
106001,INTAKE,LEAKING,,[2],
106002,INTAKE GASKET,LEAKING,,[3],
106003,INTAKE,LEAKING,,[4],
106004,SCREW,FOUND,"ON GROUND DURING PAD CK, THAT WAS NOT THERE DURI",,
106005,,LOSS,AUDIBLE RPM & ENGINE ROUGHNESS WHILE LEVELING IN DOWN W,,
106006,AIR BOX ELBOW,CRACK,,,
106007,BAFFLE,CRACKED,ABOVE CYL #1,[1],
106008,INTAKE,LEAKING,,[4],L
106009,CARB AIR BOX,LOOSE,,,R
106010,INTAKE,LEAKING,,[1],
106021,,COMPRESSION,LOW,[2],L
106022,INTAKE GASKETS,LEAK,,"[3, 4]",
106023,,RPM,HIT 2720 DURING FLIGHT,,
106024,INTAKE GASKET,LEAKING,,[1],
106025,BAFFLING,MISSING,HARDWARE,,
106026,INTAKE,LEAKING,,[4],L
106027,PRIMER LINE,CHAFING,ON INTAKE TUBE,[1],L
106028,,FOD,,[2],
106029,BATTERY CASE,FOD,(ZIP TIE TAPED TO SIDE),,
106030,ENGINE BAFFLE,LOOSE,R/H REAR,,R
106041,ENGINE ASSY,REMOVE,SERVICEABLE TO PREPARE FOR TRANSPORT FOR,,
106042,,PROP STRIKE,,,
106043,,PROP STRIKE,,,
106044,ROCKER COVER GASKET,LEAKING,,[2],R
106045,SCREW,MISSING,FROM L/H FWD BAFFLE,,R
106046,ROCKER COVERS,LEAKING,,"[1, 2, 3]",L
106047,INTAKE GASKETS,LEAKING,,"[3, 4]",R
106048,ENGINE B,NOISE,NOTICED AN ABNORMAL TICKING OR VIBRATION,,
106049,ENGINE,OVERSPEED,BY 20 RPM FOR NO MORE THAN 10 SECONDS,,
106050,BAFFLE PLUGS,NEED,TO BE REPLACED,,
106061,ROCKER COVERS,LEAKING,,"['#1', '3']",
106062,ROCKER DRAIN LINES,LOOSE,SLIGHTLY,,
106063,BAFFLE SEALS,LOOSE,#1 SDIE & FRONT,,
106064,INTAKES,LEAKING,,"['#2', '3', '4']",R
106065,BAFFLE TIE ROD BOLT,BROKEN,,"['#2', '4']",
106066,BOLT FOR ALT SUPPORT,NEEDS,SAFETY WIRE,,
106067,ENGINE,RAN ROUGH,IN CLIMB & CRUISE. SHUT OFF L/H MAG ON,,R
106068,SCREW BEHIND OIL DIPSTICK TUBE,LOOSE,,,
106069,UPPER BAFFLE,LOOSE,ABOVE #2 CYLINDER,,L
106070,FWD LWR BAFFLE SEAL,WORN,SPOTS ABOVE INTAKE,,
106081,ROD,CHANGE,PER LYCOMING,,
106082,ROD,CHANGE,PER LYCOMING,,
106083,ROD,CHANGE,PER LYCOMING,,
106084,AIR BOX GASKET,REPLACEMENT,,,
106085,INTAKES,LEAKING,,"[2, 4]",L
106086,INTAKE,LEAKING,,"[4, 3]",R
106087,INTAKE,LEAKING,,[3],
106088,BAFFLE SCREW,MISSING,ON #3 CYL BAFFLE,[3],
106089,INTAKE GASKETS,LEAKING,,"[1, 2, 4]",
106090,INTAKE,LEAKS,,[3],
106101,EXHAUST SIDE PUSH ROD & ROCKER,SCORED,,[3],
106102,CYLINDER,CRACKED,,[2],
106103,CYLINDER,CRACKED,,[2],
106104,INTAKE,LEAKING,,[3],R
106105,INTAKES,LEAKING,,"[2, 3, 4]",L
106106,BAFFLE,CRACKED,,[4],L
106107,INTAKE TUBE GASKET,LEAKING,,[1],R
106108,EXHAUST PUSH ROD & ROCKER,SCORED,,[3],
106109,INTAKES,LEAKING,,"[2, 4]",R
106110,EXHAUST PUSH ROD & ROCKER ARM,SCORED,,[4],
106121,INTAKE GASKET,LEAKING,,[3],R
106122,INTAKE GASKETS,LEAKING,,"[3, 4]",L
106123,INTAKE,LEAKING,,[4],
106124,ENGINE BAFFLE PLUG TABS,BROKEN,,,L
106125,BAFFLE SCREW,LOOSE,BEHIND OIL TUBE,,
106126,BAFFLE SEAL,WORN,ABOVE ENG INTAKE,,
106127,ENGINE BAFFLE SCREWS,LOOSE,REAR,,R
106128,ROCKER COVER,LEAKING,,[3],R
106129,CYLINDER,CRACKED,,[1],L
106130,CYLINDER,CRACKED,,[1],L
106141,INTAKE BOLTS,LOOSE,,[1],
106142,BAFFLE PLUGS,NEED,OF REPLACEMENT,,
106143,BLACK SEAL,WORN,"SPOTS, ABOVE AIR INTAKE",,
106144,RIVET,LOOSE,"AT BAFFLE, AFT CENTER",,
106145,,COMPRESSION,IS 20/80,[4],
106146,,COMPRESSION,IS 20/80,[4],
106147,,COMPRESSION,IS 20/80,[4],
106148,INTAKE GASKET,LEAKING,,[3],
106149,INTAKE GASKET,LEAKING,,[3],
106150,AFT BAFFLE,BROKEN,"BRACKET, BEHIND OIL FILLER TUBE",[3],
106161,HARDWARE,MISSING,BAFFLE,['#3'],
106162,CYLINDER,CRACK,AFT BAFFLE,['#4'],
106163,BAFFLE PLUGS,WORN,,,
106164,CHT,FLUCTUATING,,,
106165,INTAKE,LEAKING,,['#2'],
106166,ENGINE BAFFLE,CRACKED,,,L
106167,CYL,,COLD & ENGINE SHOCK VIOLENTLY (ENG,['#2'],
106168,CYL,,COLD & ENGINE SHOCK VIOLENTLY (ENG,['#2'],
106169,ENGINE,,POSSIBLE ENGINE OVERSPEED,,
