id,action,part,cyl,engine
105380,REPLACED,GASKET,,
105381,REPLACED,GASKET,2,
105382,REPLACED,GASKET,4 3,
105383,,,,
105384,,,,
105385,REPLACED,GASKET,,
105386,,,,
105387,,,,
105388,TIGHTENED,BOLT,,
105389,,,,
105390,,,,
105391,REPLACED,GASKET,,
105392,REPLACED,GASKET,,
105393,REPLACED,GASKET,,
105394,REPLACED,SCREW,,
105395,SECURED,BAFFLE SEAL,,
105396,REPLACED,GASKET,,
105397,,,,
105398,TIGHTENED,HOSE CLAMP,,
105399,REPLACED,INTAKE GASKET,,
105400,REPLACED,BAFFLE PLUG,,
105401,REPLACED,GASKET,,
105402,REPLACED,L/H INTAKE GASKET,,
105403,REPLACED,R/H GASKET,,
105404,SECURED,BAFFLE SEAL,,
105405,REPLACED,GASKET,,
105406,REPLACED,GASKET,,
105407,REPLACED,GASKET,,
105408,REPLACED,GASKET,,
105409,,,,
105410,REPLACED,GASKET,,
105411,REPLACED,GASKET,,
105412,REPLACED,GASKET,,
105413,CLEANED,& SEALED PLUG,,
105414,,,,
105415,REPLACED,GASKET,,
105416,,,,
105417,,,,
105418,,,,
105419,STOP DRILLED,CRACK,,
105420,REPLACED,GASKET,,
105421,,,,
105422,,,,
105423,,,,
105424,REPLACED,GASKET,,
105425,REPLACED,GASKET,,
105426,REPLACED,GASKET,,
105427,REPLACED,GASKET,,
105428,REPLACED,INTAKE GASKET,,
105429,REPLACED,GASKET,,
105430,,,,
105431,REPLACED,GASKET,,
105432,REPLACED,POP RIVET,,
105433,,,,
105434,REPLACED,LOOSE RIVET,,
105435,,,,
105436,TIGHTENED,BOLT,,
105437,,,,
105438,REPLACED,GASKET,,
105439,REPLACED,GASKET,,
105440,REPLACED,SPACER,,
105441,,,,
105442,,,,
105443,,,,
105444,REPLACED,INTAKE GASKET,,
105445,REPLACED,PLUG,,
105446,,,,
105447,,,,
105448,,,,
105449,SECURED,BAFFLE SEAL,,
105450,REPLACED,GASKET,,
105451,REPLACED,GASKET,,
105452,REPLACED,GASKET,,
105453,REPLACED,GASKET,,
105454,REPLACED,GASKET,,
105455,REPLACED,GASKET,,
105456,REPLACED,GASKET,,
105457,STOP DRILLED,CRACK,,
105458,REPLACED,GASKET,,
105459,,,,
105460,REPLACED,GASKET,,
105461,,,,
105462,REPLACED,BAFFLE PLUG,,
105463,,,,
105464,,,,
105465,REPLACED,GASKET,,
105466,REPLACED,ROCKER COVER,,
105467,REPLACED,GASKET,,
105468,,,,
105469,,,,
105470,,,,
105471,,,,
105472,,,,
105473,,,,
105474,REPLACED,GASKET,,
105475,,,,
105476,,,,
105477,REPLACED,BAFFLE PLUG,,
105478,,,,
105479,REPLACED,GASKET,,
105480,REPLACED,GASKET,,
105481,,,,
105482,,,,
105483,,,,
105484,,,,
105485,,,,
105486,,,,
105487,REPLACED,GASKET,,
105488,REPLACED,GASKET,,
105489,,,,
105490,,,,
105491,,,,
105492,,,,
105493,,,,
105494,,,,
105495,REPLACED,BAFFLE PLUG,,
105496,TIGHTENED,SCREW,,
105497,,,,
105498,REPLACED,ALL INTAKE GASKETS & SEAL,,
105499,REPLACED,GASKET,,
105500,SECURED,BAFFLE SEAL,,
105501,,,,
105502,,,,
105503,REPLACED,CYL,,
105504,REPLACED,GASKET,,
105505,REPLACED,GASKET,,
105506,,,,
105507,,,,
105508,REPLACED,GASKET,,
105509,,,,
105510,REPLACED,GASKET,,
105511,,,,
105512,,,,
105513,REPLACED,GASKET,,
105514,STOP DRILLED,CRACK,,
105515,REPLACED,GASKET,,
105516,REPLACED,GASKET,,
105517,STOP DRILLED,END OF CRACK,,
105518,REPLACED,GASKET,,
105519,REPLACED,GASKET,,
105520,TIGHTENED,BOLT,,
105521,REPLACED,GASKET,,
105522,,,,
105523,REPLACED,BAFFLE PLUG,,
105524,,,,
105525,SECURED,BAFFLE SEAL,,
105526,CLEANED,ENGINE,,
105527,REPLACED,GASKET,,
105528,,,,
105529,,,,
105530,REPLACED,GASKET,,
105531,,,,
105532,REPLACED,GASKET,,
105533,REPLACED,GASKET,,
105534,,,,
105535,,,,
105536,CLEANED,ENGINE,,
105537,,,,
105538,,,,
105539,,,,
105540,,,,
105541,REPLACED,GASKET,,
105542,,,,
105543,REPLACED,RIVET,,
105544,,,,
105545,,,,
105546,,,,
105547,,,,
105548,,,,
105549,,,,
105550,,,,
105551,,,,
105552,,,,
105553,,,,
105554,,,,
105555,,,,
105556,,,,
105557,REPLACED,INTAKE GASKET,,
105558,SECURED,SEAL,,
105559,REPLACED,GASKET,,
105560,REPLACED,GASKET,,
105561,,,,
105562,,,,
105563,,,,
105564,TIGHTENED,BOTH BOLT,,
105565,REPLACED,GASKET,,
105566,REPLACED,GASKET,,
105567,REPLACED,,,
105568,REPLACED,GASKET,,
105569,REPLACED,GASKET,,
105570,REPLACED,GASKET,,
105571,REPLACED,INTAKE GASKET,,
105572,REPLACED,INTAKE GASKET,,
105573,,,,
105574,,,,
105575,REPLACED,GASKET,,
105576,REPLACED,GASKET,,
105577,REPLACED,GASKET,,
105578,,,,
105579,,,,
105580,,,,
105581,REPLACED,GASKET,,
105582,TIGHTENED,ALL BOLT,,
105583,,,,
105584,,,,
105585,SECURED,,,
105586,,,,
105587,,,,
105588,,,,
105589,,,,
105590,,,,
105591,SECURED,ENGINE COWL SEAL,,
105592,,,,
105593,,,,
105594,REPLACED,GASKET,,
105595,REPLACED,GASKET,,
105596,,,,
105597,REPLACED,SPRING,,
105598,,,,
105599,,,,
105600,,,,
105601,,,,
105602,,,,
105603,,,,
105604,TIGHTENED,SCREW,,
105605,REPLACED,CLAMP,,
105606,SECURED,,,
105607,REPLACED,SCREW,,
105608,SECURED,BAFFLE SEAL,,
105609,,,,
105610,REPLACED,GASKET,,
105611,REPLACED,GASKET,,
105612,REPLACED,GASKET,,
105613,REPLACED,GASKET,,
105614,REPLACED,GASKET,,
105615,REPLACED,GASKET,,
105616,ATTACHED,,,
105617,,,,
105618,,,,
105619,,,,
105620,,,,
105621,REPLACED,GASKET,,
105622,REPLACED,ADEL CLAMP,,
105623,,,,
105624,,,,
105625,,,,
105626,REPLACED,GASKET,,
105627,SECURED,SEAL,,
105628,STOP DRILLED,CRACK,,
105629,,,,
105630,,,,
105631,REPLACED,GASKET,,
105632,REPLACED,GASKET,,
105633,,,,
105634,,,,
105635,,,,
105636,,,,
105637,,,,
105638,,,,
105639,,,,
105640,REPLACED,,,
105641,,,,
105642,REPLACED,GASKET,,
105643,REPLACED,GASKET,,
105644,REPLACED,GASKET,,
105645,,,,
105646,REPLACED,GASKET,,
105647,REPLACED,GASKET,,
105648,,,,
105649,,,,
105650,REPLACED,GASKET,,
105651,,,,
105652,REPLACED,GASKET,,
105653,REPLACED,GASKET,,
105654,,,,
105655,,,,
105656,,,,
105657,SECURED,ENGINE BAFFLE,,
105658,,,,
105659,REPLACED,,,
105660,STOP DRILLED,CRACK,,
105661,REPLACED,GASKET,,
105662,REPLACED,GASKET,,
105663,REPLACED,ROCKER ARM & PUSH ROD,,
105664,REPLACED,ROCKER ARM & PUSH ROD,,
105665,REPLACED,ROCKER ARM & PUSH ROD,,
105666,REPLACED,ROCKER ARM & PUSH ROD,,
105667,,,,
105668,,,,
105669,,,,
105670,,,,
105671,,,,
105672,,,,
105673,,,,
105674,,,,
105675,,,,
105676,,,,
105677,,,,
105678,,,,
105679,,,,
105680,REPLACED,GASKET,,
105681,REPLACED,GASKET,,
105682,REPLACED,SILICONE GASKET,,
105683,,,,
105684,REPLACED,GASKET,,
105685,,,,
105686,,,,
105687,REPLACED,GASKET,,
105688,,,,
105689,,,,
105690,,,,
105691,,,,
105692,,,,
105693,,,,
105694,REPLACED,INTAKE GASKET,,
105695,REPLACED,GASKET,,
105696,,,,
105697,REPLACED,,,
105698,REPLACED,GASKET,,
105699,REPLACED,GASKET,,
105700,,,,
105701,,,,
105702,,,,
105703,REPLACED,GASKET,,
105704,,,,
105705,REPLACED,L/H ENG GASKET,,
105706,REPLACED,GASKET ON R/H ENG,,
105707,,,,
105708,,,,
105709,REPLACED,GASKET,,
105710,REPLACED,GASKET,,
105711,REPLACED,GASKET,,
105712,REPLACED,GASKET,,
105713,,,,
105714,REPLACED,INTAKE GASKET,4,
105715,REPLACED,ENGINE DRAIN LINE ADEL CLAMP,2,
105716,,,,
105717,REPLACED,GASKET,,
105718,,,,
105719,,,,
105720,,,,
105721,,,,
105722,TORQUED,,,
105723,,,,
105724,CLEANED,,,
105725,REPLACED,GASKET,,
105726,,,,
105727,REPLACED,GASKET,,
105728,REPLACED,GASKET,,
105729,,,,
105730,REPLACED,ASSY ON LEFT ENGINE,2,
105731,,,,
105732,,,,
105733,REPLACED,GASKET,,
105734,,,,
105735,REPLACED,PUSH ROD SEAL,,
105736,REPLACED,GASKET,,
105737,,,,
105738,,,,
105739,,,,
105740,,,,
105741,,,,
105742,,,,
105743,,,,
105744,,,,
105745,REPLACED,GASKET,,
105746,REPLACED,GASKET,,
105747,,,,
105748,,,,
105749,,,,
105750,REPLACED,GASKET,,
105751,REPLACED,GASKET,,
105752,,,,
105753,REPLACED,GASKET,,
105754,,,,
105755,,,,
105756,,,,
105757,,,,
105758,,,,
105759,REPLACED,GASKET,,
105760,REPLACED,GASKET,,
105761,REPLACED,,,
105762,,,,
105763,SECURED,BAFFLE,,
105764,REPLACED,GASKET,,
105765,REPLACED,GASKET,,
105766,,,,
105767,,,,
105768,REPLACED,GASKET,,
105769,,,,
105770,,,,
105771,REPLACED,GASKET,,
105772,REPLACED,GASKET,,
105773,,,,
105774,REPLACED,GASKET,,
105775,REPLACED,GASKET,,
105776,REPLACED,GASKET,,
105777,,,,
105778,,,,
105779,,,,
105780,REPLACED,BAFFLE PLUG,,
105781,REPLACED,GASKET,,
105782,,,,
105783,,,,
105784,,,,
105785,REPLACED,GASKET,,
105786,REPLACED,GASKET,,
105787,REPLACED,SILICONE GASKET,,
105788,REPLACED,GASKET,,
105789,STOP DRILLED,,,
105790,,,,
105791,,,,
105792,,,,
105793,REPLACED,SERVICEABLE BRACKET FROM L/H ENG BAFFLE,,
105794,REPLACED,BOTH GASKET,,
105795,,,,
105796,,,,
105797,TIGHTENED,RIVET,,
105798,REPLACED,GASKET,,
105799,,,,
105800,REPLACED,GASKET,,
105801,REPLACED,GASKET,,
105802,,,,
105803,,,,
105804,,,,
105805,,,,
105806,REPLACED,GASKET,,
105807,REPLACED,RIVET,,
105808,,,,
105809,,,,
105810,,,,
105811,,,,
105812,,,,
105813,REPLACED,GASKET,,
105814,REPLACED,GASKET,,
105815,REPLACED,GASKET,,
105816,REPLACED,GASKET,,
105817,REPLACED,GASKET,,
105818,,,,
105819,,,,
105820,,,,
105821,,,,
105822,,,,
105823,,,,
105824,REPLACED,INTAKE GASKET,,
105825,,,,
105826,,,,
105827,REPLACED,EXHAUST PUSH ROD TUBE SEAL,,
105828,REPLACED,GASKET,,
105829,REPLACED,GASKET,,
105830,REPLACED,GASKET,,
105831,,,,
105832,SECURED,BAFFLE SEAL,,
105833,REPLACED,GASKET,,
105834,,,,
105835,,,,
105836,,,,
105837,,,,
105838,REPLACED,BAFFLE TIE ROD,,
105839,,,,
105840,,,,
105841,,,,
105842,,,,
105843,,,,
105844,REPLACED,GASKET,,
105845,REPLACED,CLAMP,,
105846,,,,
105847,,,,
105848,,,,
105849,,,,
105850,REPLACED,GASKET,,
105851,REPLACED,GASKET,,
105852,,,,
105853,,,,
105854,,,,
105855,,,,
105856,,,,
105857,,,,
105858,REPLACED,PLUG,,
105859,,,,
105860,,,,
105861,,,,
105862,CLEANED,SNIFFLER VALVE,,
105863,REPLACED,GASKET,,
105864,,,,
105865,REPLACED,,,
105866,,,,
105867,REPLACED,GASKET,,
105868,,,,
105869,,,,
105870,REPLACED,GASKET,,
105871,REPLACED,GASKET,,
105872,CLEANED,BOTH SNIFFLER VALVE,,
105873,REPLACED,GASKET,,
105874,,,,
105875,,,,
105876,,,,
105877,,,,
105878,REPLACED,MISSING HARDWARE ON MUFFLER BAFFLE,,
105879,,,,
105880,,,,
105881,REPLACED,INTAKE GASKET,,
105882,REPLACED,GASKET,,
105883,,,,
105884,TORQUED,BASE NUT,2,
105885,,,,
105886,,,,
105887,,,,
105888,,,,
105889,,,,
105890,REPLACED,GASKET,,
105891,REPLACED,GASKET,,
105892,REPLACED,GASKET,,
105893,,,,
105894,,,,
105895,,,,
105896,,,,
105897,,,,
105898,,,,
105899,,,,
105900,,,,
105901,REPLACED,GASKET,,
105902,REPLACED,INTAKE GASKET,,
105903,REPLACED,ROCKER COVER GASKET,,
105904,REPLACED,GASKET,,
105905,,,,
105906,REPLACED,GASKET,,
105907,CLEANED,& INSP - NO CRACK,,
105908,,,,
105909,REPLACED,BAFFLE TIE ROD,,
105910,,,,
105911,,,,
105912,,,,
105913,,,,
105914,REPLACED,ASSY,4,
105915,,,,
105916,,,,
105917,,,,
105918,,,,
105919,,,,
105920,,,,
105921,,,,
105922,,,,
105923,,,,
105924,,,,
105925,REPLACED,GASKET,,
105926,,,,
105927,,,,
105928,,,,
105929,,,,
105930,,,,
105931,,,,
105932,,,,
105933,,,,
105934,,,,
105935,,,,
105936,REPLACED,,,
105937,REPLACED,GASKET,,
105938,REPLACED,GASKET,,
105939,,,,
105940,REPLACED,GASKET,,
105941,,,,
105942,TIGHTENED,& RESAFETIED TUBE,,
105943,REPLACED,GASKET,,
105944,,,,
105945,,,,
105946,,,,
105947,,,,
105948,,,,
105949,,,,
105950,,,,
105951,,,,
105952,REPLACED,GASKET,,
105953,ATTACHED,BAFFLE SEAL,,
105954,TIGHTENED,LOOSE OIL RETURN LINE CLAMP,,
105955,,,,
105956,REPLACED,GASKET,,
105957,,,,
105958,,,,
105959,TIGHTENED,SCREW,,
105960,REPLACED,GASKET,,
105961,REPLACED,GASKET,,
105962,REPLACED,GASKET,,
105963,REPLACED,GASKET,,
105964,,,,
105965,SECURED,SEAL,,
105966,REPLACED,GASKET,,
105967,REPLACED,GASKET,,
105968,REPLACED,GASKET,,
105969,,,,
105970,REPLACED,ROCKERS & PUSH ROD,,
105971,,,,
105972,,,,
105973,,,,
105974,REPLACED,GASKET,,
105975,REPLACED,GASKET,,
105976,TIGHTENED,ROCKER DRAIN CLAMP,,
105977,,,,
105978,,,,
105979,,,,
105980,,,,
105981,REPLACED,,,
105982,,,,
105983,REPLACED,GASKET,,
105984,REPLACED,FWD CRANKSHAFT SEAL,,
105985,STOP DRILLED,CRACK,,
105986,,,,
105987,,,,
105988,REPLACED,,1,
105989,,,,
105990,,,,
105991,REPLACED,GASKET,,
105992,SECURED,PANEL SEAL,,
105993,,,,
105994,REPLACED,GASKET,,
105995,REPLACED,GASKET,,
105996,,,,
105997,TIGHTENED,SCREW,,
105998,REPLACED,GASKET,,
105999,TIGHTENED,SCREW,,
106000,,,,
106001,REPLACED,GASKET,,
106002,REPLACED,GASKET,,
106003,REPLACED,INTAKE GASKET,,
106004,,,,
106005,,,,
106006,,,,
106007,STOP DRILLED,CRACK,,
106008,REPLACED,INTAKE GASKET,,
106009,TIGHTENED,,,
106010,REPLACED,GASKET,,
106011,REPLACED,GASKET,,
106012,,,,
106013,TIGHTENED,SCREW,,
106014,,,,
106015,,,,
106016,REPLACED,,,
106017,REPLACED,GASKET,,
106018,REPLACED,GASKET,,
106019,REPLACED,GASKET,,
106020,REPLACED,ALL GASKETS ON L/H ENGINE,,
106021,,,,
106022,REPLACED,GASKET,,
106023,,,,
106024,REPLACED,GASKET,,
106025,,,,
106026,REPLACED,GASKET,,
106027,REPLACED,,,
106028,,,,
106029,,,,
106030,TIGHTENED,SCREW,,
106031,,,,
106032,,,,
106033,TIGHTENED,ALL SCREW,,
106034,REPLACED,GASKET,,
106035,REPLACED,GASKET,,
106036,REPLACED,GASKET,,
106037,REPLACED,GASKET,,
106038,REPLACED,GASKET,,
106039,SECURED,BAFFLE SEAL,,
106040,REPLACED,,,
106041,,,,
106042,,,,
106043,,,,
106044,REPLACED,GASKET,,
106045,,,,
106046,REPLACED,GASKET,,
106047,REPLACED,GASKET,,
106048,,,,
106049,,,,
106050,REPLACED,PLUG,,
106051,REPLACED,GASKET,,
106052,REPLACED,GASKET,,
106053,,,,
106054,,,,
106055,,,,
106056,REPLACED,GASKET,,
106057,STOP DRILLED,CRACK,,
106058,,,,
106059,STOP DRILLED,CRACK,,
106060,REPLACED,GASKET,,
106061,REPLACED,GASKET,,
106062,TIGHTENED,"ALL LINES ""B"" NUT",,
106063,SECURED,BAFFLE SEAL,,
106064,REPLACED,INTAKE GASKET,,
106065,REPLACED,BOLT,,
106066,,,,
106067,,,,
106068,TIGHTENED,SCREW,,
106069,SECURED,RIVET,,
106070,,,,
106071,,,,
106072,REPLACED,BAFFLE SPRING,,
106073,,,,
106074,REPLACED,GASKET,,
106075,,,,
106076,,,,
106077,,,,
106078,TIGHTENED,SCREW,,
106079,,,,
106080,REPLACED,WASHER,,
106081,,,,
106082,,,,
106083,,,,
106084,,,,
106085,REPLACED,GASKET,,
106086,REPLACED,GASKET,,
106087,REPLACED,GASKET,,
106088,,,,
106089,REPLACED,GASKET,,
106090,REPLACED,GASKET,,
106091,TIGHTENED,ALL BOLT,,
106092,,,,
106093,,,,
106094,,,,
106095,,,,
106096,,,,
106097,REPLACED,PLUG,,
106098,,,,
106099,,,,
106100,,,,
106101,,,,
106102,,,,
106103,,,,
106104,REPLACED,INTAKE GASKET,,
106105,REPLACED,GASKET,,
106106,REPLACED,REPAIRED BAFFLE,,
106107,REPLACED,GASKET,,
106108,REPLACED,,,
106109,,,,
106110,REPLACED,,,
106111,,,,
106112,,,,
106113,,,,
106114,,,,
106115,TIGHTENED,LOOSE SCREW,,
106116,TORQUED,,,
106117,,,,
106118,,,,
106119,REPLACED,GASKET,,
106120,,,,
106121,,,,
106122,,,,
106123,REPLACED,GASKET,,
106124,,,,
106125,TIGHTENED,SCREW,,
106126,,,,
106127,,,,
106128,,,,
106129,,,,
106130,,,,
106131,,,,
106132,REPLACED,ROCKER & PUSH ROD,,
106133,REPLACED,ROCKER & ROCKER SHAFT,,
106134,REPLACED,ROCKER & ROCKER SHAFT,,
106135,,,,
106136,,,,
106137,REPLACED,BAFFLE PLUG,,
106138,REPLACED,GASKET,,
106139,REPLACED,GASKET,,
106140,REPLACED,ROCKER COVER GASKET,,
106141,TIGHTENED,BOLT,,
106142,,,,
106143,,,,
106144,REPLACED,RIVET,,
106145,,,,
106146,,,,
106147,,,,
106148,,,,
106149,REPLACED,GASKET,,
106150,REPLACED,REPAIRED BAFFLE,,
106151,REPLACED,GASKET,,
106152,,,,
106153,REPLACED,GASKET,,
106154,,,,
106155,REPLACED,GASKET,,
106156,,,,
106157,REPLACED,BOTH BAFFLE PLUG,,
106158,REPLACED,GASKET,,
106159,REPLACED,MISSING SCREW,,
106160,REPLACED,GASKET,,
106161,,,,
106162,STOP DRILLED,CRACK,,
106163,REPLACED,BOTH BAFFLE PLUG,,
106164,REPLACED,,,
106165,REPLACED,INTAKE GASKET,,
106166,STOP DRILLED,CRACK,,
106167,,,,
106168,,,,
106169,,,,
