id,engine,cylinders,part,problem,details
105742,,[4],,COMPRESSION,LOW
105743,,[4],,COMPRESSION,LOW
105744,,"[1, 3]",TIE ROD,CONTACTING,AFT BAFFLE IS CONTACTING OIL
105745,,[2],INTAKE,LEAKING,
105746,,"[1, 2]",INTAKES,LEAKING,
105747,,[3],,COMPRESSION,LOW
105748,,[3],,COMPRESSION,LOW
105749,,[3],,COMPRESSION,LOW
105750,,[3],INTAKE,LEAKING,
105761,R,,ENGINE INLET SCREEN,BROKEN,WIRE IS
105762,,,,ABNORMAL,SOUND IN FLIGHT. ABNORMAL VIB
105763,L,[1],FWD BAFFLE,RUBBING,W/ MUFFLER
105764,R,"[1, 2, 3, 4]",INTAKES,LEAKING,ON R/H ENGINE
105765,L,"[2, 3]",INTAKES,LEAKING,ON L/H ENGINE
105766,L,,LOWER ENGINE COWL,MISSING,CAM LOCK WASHER
105767,,,,DIED,AT IDLE DURING TAXI 3 TIMES. COULD NOT START AFT
105768,,[4],INTAKE,LEAKING,
105769,,,OIL PRESSURE LINE SUPPORT BRACKET,WIRE,
105770,,,FUEL LINE SUPPORT BRACKET,MISSING,(OFF #2 EXH PUSH ROD TUBE)
105781,,[2],INTAKES,LEAKING,
105782,,,ENGINE COVER,REMOVED FOR INSPECTION,
105783,,[2],INTAKE GASKET,LEAKING,
105784,L,,ENGINE BAFFLE,TANGS BROKEN,
105785,L,[4],INTAKE GASKET,LEAKING,
105786,R,[4],INTAKE GASKET,IS LEAKING,
105787,L,[3],ROCKER COVER GASKET,LEAKING ON L/H ENGINE,
105788,R,[4],INTAKE,LEAKS,
105789,R,,,CRACKED,"90* BRACKET FWD OIL COOLER, NEEDS STOP D"
105790,R,[3],BAFFLING,CRACKS,
105801,,[2],ROCKER BOX,NEEDS,NEW GASKET
105802,,,,REDUCTION,IN POWER FOLLOWED BY ROUGH VIBRA
105803,,,,FUMES,HEAVY
105804,,,,CO LEVEL HIGH,WARNING CAME ON WHILE TAXIING
105805,,,,OVERSPED,"PROP DURING MANUEVERS, 30 RPM"
105806,,[4],INTAKE GASKET,LEAKING,
105807,,[3],AFT BAFFLE,RIVETS SHEARED OFF,
105808,,[3],,LOW COMPRESSION,(48/80)
105809,,,R/H FWD BAFFLE SEAL,LOOSE RIVETS,
105810,,[3],,LOW COMPRESSION,(48/80)
105821,,[4],CYLINDER,COMPRESSION,45/80
105822,L,,,UNABLE,TO START
105823,L,[4],INTAKE GASKET,LEAKING,
105824,R,"[3, 4]",INTAKE GASKET,LEAKING,
105825,,,SCREW,MISSING,
105826,,[3],PUSH ROD EXHAUST TUBE,SEEPAGE,EVIDENCE OF
105827,,[3],PUSH ROD EXHAUST TUBE,SEEPAGE,EVIDENCE OF
105828,,[2],ROCKER COVER,LEAKING,
105829,R,[3],INTAKE,LEAKING,
105830,,[3],ROCKER GASKET,LEAKING,
105841,,,OIL PRESSURE,PRESSURE,READ 100-105 PSI IN TRAFFIC PATTERN
105842,,,OIL PRESSURE,PRESSURE,READ 100-105 PSI IN TRAFFIC PATTERN
105843,L,,ALT INDICATES,INDICATES,"ON FLIGHT, L/H ALT INDICATES ZERO"
105844,,[2],INTAKE GASKET,LEAKING,CYL #2 INTAKE GASKET LEAKING
105845,,[3],EXHAUST PUSH ROD SHROUD,NEEDS,#3 CYL EXHAUST PUSH ROD SHROUD NEEDS NEW ADEL CLAMP
105846,,,PUSH ROD SHROUD TUBE SEALS,NEED,NEED BOTH PUSH ROD SHROUD TUBE SEALS
105847,,,,ROUDH,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER"
105848,,,,ROUDH,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER"
105849,,,,ROUDH,"ENGINE RAN ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER"
105850,R,"[2, 3, 4]",INTAKE GASKET,LEAKING,"R/H ENG #2, 3, 4 INTAKE GASKETS LEAKING"
105861,,,,ROUGH,RUNNING VERY
105862,,,SNIFFLER VALVES,DIRTY,
105863,,[2],,LEAKING,
105864,,,FRONT CRANKSHAFT OIL PLUG,LEAKING,
105865,R,,BAFFLE TIE,BROKEN,ON R/H BOTTOM SIDE
105866,,,FRONT CRANKSHAFT OIL PLUG,LEAKING,
105867,,[1],,LEAKING,
105868,,[3],,LEAKING,GASKET
105869,,,BAFFLE PLUGS,BROKEN,TANGS
105870,R,[3],,LEAKING,ON R/H ENGINE
105881,L,[3],INTAKE,LEAKING,
105882,R,[3],ROCKER BOX COVER GASKET,LEAKING,
105883,,[2],,LEAK,SUSPECTED OIL AT BASE
105884,,[2],,LEAK,SUSPECTED OIL AT BASE
105885,,,ENGINE MOUNT,ZIP TIES,MULTIPLE
105886,L,,L/H SIDE OF ENG,LEAKING,FOUND OIL LEAKING OUT
105887,,[2],INTAKE TUBE BOLT,BROKEN,
105888,,,SPARK PLUG BAFFLE,PLUGS,MISSING
105889,,[1],,CRACKED,
105890,,[4],INTAKE,LEAKING,
105901,R,[3],INTAKE,LEAKING,
105902,L,[3],INTAKE,LEAKING,
105903,R,[3],ROCKER COVER,LEAKING,
105904,,[2],INTAKE,LEAKING,
105905,,,BAFFLE,CRACKED,SPLIT
105906,,[3],INTAKE GASKET,LEAKING,
105907,,,BOLT,CRACKED,LOOSE
105908,R,[3],INTAKE GASKET,LEAKING,
105909,,,TIE ROD,CRACKED,
105910,,,ENGINE,ROUGH,IDLE
105921,,"[3, 4]",PUSH ROD TIPS,GALLED,& ROCKER ARMS
105922,,"[3, 4]",PUSH ROD TIPS,GALLED,& ROCKER ARMS
105923,ENGINE,,,ROUGH,ON RUN UP
105924,ENGINE,,,ROUGH,ON RUN UP
105925,,[2],INTAKE,LEAKING,
105926,,,,SPUTTER,WHEN GOING FROM IDLE TO FULL THROTTLE
105927,,,,ROUGH,"IN FLIGHT. PARTIAL POWER LOSS, LITTLE T"
105928,,,,ROUGH,"IN FLIGHT. PARTIAL POWER LOSS, LITTLE T"
105929,,,,ROUGH,"IN FLIGHT. PARTIAL POWER LOSS, LITTLE T"
105930,,,,ROUGH,"IN FLIGHT. PARTIAL POWER LOSS, LITTLE T"
105941,,,,ROUGHNESS,IMMEDIATELY AFTER ENGINE START
105942,R,,DIPSTICK TUBE SAFETY,LOOSE,
105943,R,[3],ROCKER COVER GASKET,LEAKING,
105944,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105945,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105946,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105947,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105948,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105949,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105950,,,,VIBRATION,HIGH FREQUENCY FELT WHILE RUNNING UP AT 2000 RPM
105961,,"[2, 4]",INTAKE GASKETS,LEAKING,
105962,,[4],INTAKE,LEAKING,
105963,L,[4],INTAKE,LEAKING,
105964,,[3],INTAKE GASKET,LEAKING,
105965,,[1],FWD BAFFLE SEAL,LOOSE,
105966,,[1],INTAKE GASKET,LEAKING,
105967,,"[2, 3, 4]",ROCKER COVER GASKETS,LEAKING,
105968,R,[3],INTAKE,LEAKING,
105969,R,"[3, 4]",INTAKE GASKETS,LEAKING,
105970,,"[2, 3]",ROCKERS & PUSH RODS,SCORED,3 EX
105981,,,TIE ROD,CHAFING,ON #4 OIL RETURN LINE
105982,,,CRANKSHAFT FRONT SEAL,REPLACED,NEEDS TO BE
105983,,"[1, 4]",ROCKER BOX GASKET,REPLACED,NEEDS TO BE
105984,,,CRANKSHAFT FRONT SEAL,REPLACED,NEEDS TO BE
105985,R,,ENGINE BAFFLE,CRACKS,AFT OF #3 CYL
105986,,,,ROUG,ENGINE WAS RUNNING EXTREMELY
105987,,[1],,COMPRESSION,LOW
105988,,[1],,COMPRESSION,LOW
105989,,[3],BAFFLE TAB,LOOSE,IS
105990,,[1],WRENCH,,ON CYL #1
106001,,[2],INTAKE,LEAKING,
106002,,[3],INTAKE GASKET,LEAKING,
106003,,[4],INTAKE,LEAKING,
106004,,,SCREW,FOUND,"ON GROUND DURING PAD CK, THAT WAS NOT THERE DURI"
106005,,,,LOSS,AUDIBLE RPM LOSS & ENGINE ROUGHNESS WHILE LEVELING IN DOWN W
106006,,,AIR BOX ELBOW,CRACK,
106007,,[1],BAFFLE,CRACKED,ABOVE CYL #1 IS CRACKED
106008,L,[4],INTAKE,LEAKING,
106009,R,,CARB AIR BOX,LOOSE,
106010,,[1],INTAKE,LEAKING,
106021,L,[2],,COMPRESSION,LOW
106022,,"[3, 4]",INTAKE GASKETS,LEAK,
106023,,,,RPM,HIT 2720 DURING FLIGHT
106024,,[1],INTAKE GASKET,LEAKING,
106025,R,,BAFFLING,MISSING,HARDWARE
106026,L,[4],,LEAKING,INTAKE
106027,L,[1],PRIMER LINE,CHAFING,ON INTAKE TUBE
106028,,[2],,FOD,
106029,,,BATTERY CASE,FOD,ON SIDE (ZIP TIE TAPED TO SIDE)
106030,R,,ENGINE BAFFLE,LOOSE,
106041,,,ENGINE ASSY,REMOVE,TO PREPARE FOR TRANSPORT FOR
106042,,,,PROP STRIKE/SUDDEN STOPPAGE,
106043,,,,PROP STRIKE/SUDDEN STOPPAGE,
106044,R,[2],ROCKER COVER,LEAKING,
106045,R,,L/H FWD BAFFLE,MISSING,SCREW
106046,L,"[1, 2, 3]",ROCKER COVERS,LEAKING,
106047,R,"[3, 4]",INTAKE GASKETS,LEAKING,
106048,B,,ENGINE,NOISE,ABNORMAL TICKING OR VIBRATION
106049,,,,OVERSPEED,BY 20 RPM FOR NO MORE THAN 10 SECONDS
106050,,,BAFFLE PLUGS,NEED,TO BE REPLACED
106061,,"[1, 3]",ROCKER COVERS,LEAKING,
106062,,,ROCKER DRAIN LINES,LOOSE,SLIGHTLY
106063,,[1],FRONT BAFFLE,LOOSE,SDIE &
106064,R,"[2, 3, 4]",INTAKES,LEAKING,
106065,,"[2, 4]",CYL BAFFLE TIE ROD BOLT,BROKEN,
106066,,,ALT SUPPORT,NEEDS,SAFETY WIRE
106067,R,,,ROUGH,RAN IN CLIMB & CRUISE. SHUT OFF L/H MAG ON
106068,,,OIL DIPSTICK TUBE,LOOSE,BEHIND SCREW
106069,L,[2],UPPER BAFFLE,LOOSE,ABOVE
106070,,,FWD LWR BAFFLE SEAL,WORN,SPOTS ON ABOVE INTAKE
106081,,,ROD,CHANGE,PER LYCOMING
106082,,,ROD,CHANGE,PER LYCOMING
106083,,,ROD,CHANGE,PER LYCOMING
106084,,,AIR BOX GASKET,REPLACEMENT,
106085,L,"[2, 4]",INTAKES,LEAKING,
106086,R,"[4, 3]",INTAKE,LEAKING,
106087,,[3],INTAKE,LEAKING,
106088,,[3],BAFFLE SCREW,MISSING,
106089,,"[1, 2, 4]",INTAKE GASKETS,LEAKING,
106090,,[3],INTAKE,LEAKS,
106101,,[3],PUSH ROD & ROCKER,SCORED,EXHAUST SIDE
106102,,[2],,CRACKED,CYLINDER
106103,,[2],,CRACKED,CYLINDER
106104,R,[3],INTAKE,LEAKING,ON R/H ENGINE
106105,L,"[2, 3, 4]",INTAKES,LEAKING,ON L/H ENGINE
106106,L,[4],BAFFLE,CRACKED,
106107,R,[1],INTAKE TUBE GASKET,LEAKING,
106108,,[3],PUSH ROD & ROCKER,SCORED,EXHAUST
106109,R,"[2, 4]",INTAKES,LEAKING,ON R/H ENGINE
106110,,[4],PUSH ROD & ROCKER ARM,SCORED,EXHAUST
106121,R,[3],INTAKE GASKET,LEAKING,
106122,L,"[3, 4]",INTAKE GASKET,LEAKING,
106123,,[4],INTAKE,LEAKING,
106124,L,,ENGINE BAFFLE,BROKEN,PLUG TABS
106125,,,BAFFLE SCREW,LOOSE,BEHIND OIL TUBE
106126,,,BAFFLE SEAL,WORN,ABOVE ENG INTAKE HAS WORN SPOTS
106127,R,,ENGINE BAFFLE,LOOSE,REAR ENGINE BAFFLE SCREWS
106128,R,[3],ROCKER COVER,LEAKING,
106129,L,[1],,CRACKED,
106130,L,[1],,CRACKED,
106141,,[1],INTAKE BOLTS,LOOSE,
106142,,,BAFFLE PLUGS,NEED,REPLACEMENT
106143,F,,BLACK SEAL,WORN,"SPOTS, ABOVE AIR INTAKE"
106144,R,,RIVET,LOOSE,"AT BAFFLE, AFT CENTER"
106145,,[4],,COMPRESSION,IS 20/80
106146,,[4],,COMPRESSION,IS 20/80
106147,,[4],,COMPRESSION,IS 20/80
106148,,[3],INTAKE GASKET,LEAKING,
106149,,[3],INTAKE GASKET,LEAKING,
106150,,[3],AFT BAFFLE,BROKEN,"BRACKET, BEHIND OIL FILLER TUBE"
106161,,,BAFFLE,MISSING,HARDWARE
106162,,[4],AFT BAFFLE,CRACK,ON #4 CYLINDER
106163,,,BAFFLE PLUGS,WORN,
106164,,,,FLUCTUATING,CHT
106165,,[2],INTAKE,LEAKING,
106166,L,,FWD ENGINE BAFFLE,CRACKED,
106167,,[2],,COLD,
106168,,[2],,COLD,
106169,,,,OVERSPEED,POSSIBLE ENGINE
