id,engine,part,problem,cylinders,details
101285,,ROCKER COVER GASKET,TORN,[3],
101286,L/H & R/H,ENGINE BAFFLE PLUGS,DAMAGED,,
101287,L/H,INTAKE GASKET,LEAKING,[4],
101288,L/H,ROCKER COVER GASKET,LEAKING,[3],
101289,,INTAKE TUBE,RUBBING,[3],ON BAFFLE
101290,,INTAKE TUBE,LEAKS,[2],AT CYLINDER
101301,,INTAKE,LEAKING,[3],
101302,,ROCKER COVER,LEAKING,[3],
101303,,ROCKER COVER GASKET,TORN,[3],
101304,,SIDE BAFFLE PLUGS,MISSING,,FINGERS
101305,L,ROCKER COVERS,LEAKING,"[2, 4]",
101306,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101307,,INTAKE TUBE,LEAKING,[4],AT CONNECTION POINT W/ OIL SUMP
101308,,INTAKE TUBE,LEAKING,[4],AT CONNECTION POINT W/ OIL SUMP
101309,R,UPPER BAFFLE SEAL,LOOSE,,
101310,R,ENGINE,RUNNING,,ROUGH. ENGINE WAS FINE @ LOW ALTITUDES
101321,R,ROCKER COVER GASKET,LEAKING,[3],
101322,,INTAKE GASKET,LEAKING,[1],
101323,,ROCKER COVER GASKET,LEAKING,[3],
101324,,ROCKER COVER GASKET,LEAKING,[2],
101325,,RIVET,SHEARED,[3],AFT
101326,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101327,,INTAKE TUBE FLANGE,LEAKING,[3],"FUEL, CONNECTION BETWEEN T"
101328,,ROCKER COVER,LEAKING,[1],
101329,,RIVETS,MISSING,,TOP BAFFLE BACK SIDE
101330,,STAND OFF,BROKEN,[1],
101341,R,BAFFLE SCREW,MISSING,,
101342,,,WOULDN'T START,,
101343,R,INTAKE,LEAKING,[3],
101344,,INTAKE,LEAKING,[2],
101345,,ROCKER COVER,LEAKING,[2],
101346,R,BAFFLE RIVET HEAD,SHEARED,,
101347,R,BAFFLE RIVET HEAD,SHEARED,,
101348,R,BAFFLE SEAL,LOOSE,,
101348,L,BAFFLE SEAL,LOOSE,,
101349,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101350,L,ROCKER GASKETS,LEAKING,"[2, 3]",
101361,,ROCKER COVER,LEAKING,[3],
101362,L,INTAKES,LEAKING,"[2, 3]",
101363,R,ROCKER COVER GASKET,LEAKING,[2],
101364,L,ROCKER COVERS,LEAKING,"[2, 3]",
101365,L,CARB HEAT BRACKET,LOOSE,,
101366,R,INTAKE GASKET,LEAKING,[4],
101367,,ROCKER COVER,LEAKING,[3],
101368,,ROCKER COVER GASKET,LEAKING,[1],
101369,,MIXTURE,FAILS,,RPM 200 RISE
101370,,INTAKE GASKET,LEAKING,[4],
101381,,INDUCTION AIR FILTER,REPLACED,,
101382,,LOWER DEFLECTORS,CRACKED,,
101383,,BAFFLE ANTI-CHAFE STRIP,FELL OFF,,
101384,,INTAKE,LEAKING,[3],
101385,R,AFT BAFFLE,CRACKED,[3],
101386,L,INTAKE GASKET,LEAKING,[3],
101387,R,INTAKE GASKETS,LEAKING,"[2, 4]",
101388,L,ROCKER GASKETS,LEAKING,"[1, 2, 3, 4]",
101389,R,ROCKER GASKETS,LEAKING,,
101390,,ENGINE,DIRTY,,
101401,,ROCKER COVERS,LEAKING,"[1, 2, 4]",
101402,,INTAKE GASKET,LEAKING,[3],
101403,,ROCKER GASKET,LEAKING,"[2, 3]",
101404,,ROCKER COVER GASKET,LEAKING,[3],
101405,,ENGINE BAFFLE,,[3],SUPPORT SECURED TO ENGINE CASE
101406,L,ROCKER COVER,LEAKING,[3],
101407,R,ROCKER COVER,LEAKING,[2],
101408,,INTAKE GASKET,LEAKING,[2],
101409,,ROCKER COVER GASKET,LEAKING,[1],
101410,R,ENGINE BAFFLE BRACKET,CRACKED,,
101421,,IMPELLER,CONTACT,,MAKING CONTACT W/ SCROLL
101422,R,INTAKE GASKET,LEAKING,[2],
101423,L,ROCKER COVER GASKET,LEAKING,,
101424,L,SUPPORT BRACKET,CRACKED,[4],AFT UPPER SUPPORT BRACKET CRACKED ON BAFFLE
101425,R,ROCKER COVER GASKETS,LEAKING,[3],
101426,,ROCKER COVERS,LEAKING,"[2, 4]",
101427,,ROCKER COVER GASKET,LEAKING,[3],
101428,,ENGINE,LOST,,LOST ABOUT 250 RPM
101429,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101430,,ENGINE,OVER,,OVER RIDE SPEED WAS 1225 RPM
101441,L,ROCKER COVERS,LEAKING,"[1, 3]",
101442,R,BAFFLE WIRE HARNESS TAB,CRACKE,[4],
101443,,ROCKER COVER,LEAKING,[2],
101444,,ROCKER COVER,LEAKING,[4],
101445,,INTAKE GASKET,LEAKING,[2],
101446,,ROCKER COVER SCREW,MISSING,[1],
101447,,INTAKE GASKET,LEAKING,[2],
101448,,ROCKER COVER GASKET,LEAKING,[4],
101449,,ROCKER COVERS,LEAKING,"[2, 3]",
101450,,EXHAUST VALVE PUSH ROD TUBE,LEAKIN,[3],
101461,R,INTAKE,LEAKING,[1],
101462,L,INTAKE TUBE GASKET,LEAKING,[2],
101463,,,,,
101464,L,INTAKE GASKET,LEAKING,[2],
101465,R,ROCKER COVERS,LEAKING,"[1, 2, 3, 4]",
101466,L,ROCKER COVER GASKETS,LEAKING,"[1, 3, 4]",
101467,,LWR INTAKE CLAMPS,LOOSE,[1],
101468,,ROCKER COVERS,LEAKING,"[2, 3]",
101469,R,ENGINE BAFFLE,CRACK,,AFT @ OIL COOLER
101470,R,INTAKE,LEAKING,[3],
101481,R,RUBBER BAFFLE,RIPPED,,FROM MOUNTIN
101482,R,BAFFLE,CRACK,,
101483,,INTAKE,LEAKING,[4],
101484,,ROCKER COVER,LEAKING,[3],
101485,,ROCKER COVER GASKET,TORN,[1],
101486,,INTAKE GASKET,LEAKING,[4],
101487,,ROCKER COVER GASKETS,LEAKING,"[1, 3]",
101488,L,INTAKE,LEAKING,[4],
101489,R,INTAKE,LEAKING,"[1, 4]",
101490,,ROCKER COVER SCREWS,LOOSE,,
101501,,ROCKER GASKETS,LEAKING,"[2, 3, 4]",
101502,R,BAFFLE,CRACKED,,
101503,,ROCKER COVER,LEAKING,[1],
101504,,BAFFLE,CRACK,[2],
101505,,INTAKE,LEAKING,[4],
101506,,INTAKE,LEAKING,[2],
101507,,ROCKER COVER,LEAKING,[2],
101508,,ROCKER COVER,LEAKING,[3],
101509,,ROCKER COVER GASKET,LEAKING,[4],
101510,,INTAKE GASKETS,LEAKING,"[2, 4]",
101521,,ROCKER COVER,LEAKING,[3],
101522,R,ENGINE BAFFLE SCREW,MISSING,,
101523,R,INTAKE,LEAKING,[4],
101524,,BAFFLE,CHAFING,,ON MUFFLER SHROUD
101525,,INTAKE,LEAKING,[4],
101526,,ROCKER COVER,LEAKING,[1],
101527,,ROCKER COVER,LEAKING,[3],
101528,,INTAKE GASKET,LEAKING,[3],
101529,,ROCKER COVER GASKET,LEAKING,[4],
101530,R,BAFFLE SEAL,TORN,[4],
101541,,,,,
101542,,ROCKER COVER GASKETS,LEAKING,[4],
101543,R,BAFFLE BRACKET RIVET,SHEARED,,OFF
101544,L,BAFFLE,CRACK,,
101545,,INTAKE,LEAKING,[1],
101546,,ROCKER COVER SCREWS,LOOSE,,
101547,R,ADEL CLAMP,TORN,,BY R/H ENGINE MOUNT
101548,,RIVNUT,STRIPPED,,OUT ON FIREWALL FOR A/F FUEL FILTER
101549,L,ENGINE N1 RPM,INCREASE,,3 TO 4% UNCOMMANDED
101550,,TABS,BROKEN,,"OFF BAFFLE PLUGS, L/H & R/H SIDES"
101561,,,FLUCTUATING,,"AFTER TAKEOFF, RPM'S WERE FLUCTUATING & ENGINE STARTED TO RU"
101562,FRONT,,LEAK,,OIL LEAK NOTED ON FRONT ENGINE SECTION
101563,FRONT,,LEAK,,OIL LEAK NOTED ON FRONT ENGINE SECTION
101564,,INTAKE GASKET,LEAKING,[1],
101565,,ROCKER COVERS,LEAKING,"[2, 3, 4]",
101566,,FWD BAFFLE,CHAFING,,ON EXT SHROUD
101567,,INTAKE GASKET,LEAKING,[4],
101568,,FWD ENGINE BAFFLE,CRACKED,,BEHIND ALTERNATOR
101569,,ROCKER COVER GASKETS,LEAKING,"[1, 2]",
101570,R,REAR ENGINE BAFFLE SCREW,LOOSE,,
101581,L,,DROPPED,,350 RPM
101582,L,,DROPPED,,350 RPM
101583,,INTAKE TUBE,LOOSE,[1],
101584,,ROCKER COVERS,LOOSE,,SCREWS
101585,,BAFFLE PLUG HOLE,ENLARGED,[4],
101586,,ROCKER COVER GASKET,LEAKING,[2],
101587,,INTAKE,LEAKING,[4],
101588,,INTAKE GASKET,LEAKING,[32],
101589,,ROCKER COVER GASKET,LEAKING,[3],
101590,,FWD BAFFLE,CRACKED,,@ HEAT SHROUD AIR INTAKE
101601,,BAFFLE,SHEARED,[3],AFT I/B MOUNT RIVETS
101602,,INTAKES,LEAKING,"[3, 4]",
101603,,INTAKE TUBE,LEAK,[2],AT SUMP HAS POSSIBLE FUEL
101604,,INTAKE,LEAKING,[4],
101605,,ROCKER COVER,LEAKING,[1],
101606,,ROCKER COVERS,LEAKING,"[1, 2, 4]",
101607,R,BAFFLE SEAL,LOOSE,,FWD
101608,,INTAKE,LEAKING,[4],
101609,,INTAKE GASKET,LEAKING,[4],
101610,,ROCKER COVER,LEAKING,[2],
101621,,BAFFLE PLUG,BROKEN,,OFF
101622,,INTAKE CYL GASKET,LEAKING,[2],
101623,R,BAFFLE SEAL,LOOSE,,
101624,,INTAKE GASKET,LEAKING,[3],
101625,R,BAFFLE PLUG,NEEDS,,TO BE REPLACED
101626,,INTAKE GASKETS,LEAKING,"[4, 2]",
101627,,INDUCTION TUBE GASKET,LEAKING,[2],
101628,R,FORWARD BAFFLE SEAL,LOOSE,,
101629,,,,,
101630,,,,,
101641,,INTAKE,LEAKING,[4],
101642,,ROCKER COVER,LEAKING,[1],
101643,,INDUCTION TUBE GASKET,LEAKING,[2],
101644,,,COMPRESSION,[4],TEST WAS 35/80
101645,,,COMPRESSION,[4],TEST WAS 35/80
101646,,,COMPRESSION,[4],TEST WAS 35/80
101647,,,COMPRESSION,[4],TEST WAS 35/80
101648,R,FWD BAFFLE SEAL,LOOSE,,
101649,,INTAKE TUBE,LEAKING,[4],LEAK AT ATTACH POINT TO OIL SUMP
101650,,INTAKE TUBE,LEAKING,[4],LEAK AT ATTACH POINT TO OIL SUMP
101661,R,ENGINE BAFFLE,LOOSE,,REAR SCREW
101662,,INTAKE,LEAKING,[3],
101663,R,ENGINE BAFFLE,MISSING,,FWD PLUG
101664,,INTAKE,LEAKING,[4],
101665,,ROCKER COVER,LEAKING,[1],
101666,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101667,,,FAILED,,"OVERRIDE SPEED CHECK, RPM DROPPED TO 800 RPM & STABIL"
101668,,ROCKER COVER GASKETS,TORN,"[2, 3]",
101669,,INTAKE GASKET,LEAKING,[2],
101670,,,RPM,,ENGINE WAS 1700
101681,R,ROCKER COVERS,LEAKING,"[2, 3, 4]",
101682,L,ROCKER COVERS,LEAKING,"[1, 4]",
101683,L,INTAKE,LEAKING,[2],
101684,L,ROCKER COVERS,LEAKING,"[2, 4]",
101685,R,ROCKER COVERS,LEAKING,"[2, 4]",
101686,R,,COMPRESSION,[3],LOW
101687,R,,COMPRESSION,[3],LOW
101688,R,,COMPRESSION,[3],LOW
101689,,INTAKE TUBE,LEAKING,[3],AT OIL SUMP
101690,,INTAKE TUBE,LEAKING,[3],AT OIL SUMP
101701,,AIR DOOR,WORN,,
101702,,BAFFLE,CRACKED,[1],
101703,,INTAKE,LEAKING,[4],
101704,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101705,,ROCKER COVER GASKET,LEAKING,[2],
101706,R,BAFFLE,CRACKED,,BY ENGINE MOUNT BOLT HOLE
101707,,BAFFLE BRACKET,CRACKED,,
101708,,INTAKE,LEAKING,[2],
101709,,ROCKER COVER SCREWS,LOOSE,,
101710,,STARTER,CUT OFF,,DURING START UP
101721,L,EXHAUST VALVE,BAD,[4],
101722,L,FIRST STAGE COMPRESSOR ROTOR,HAS,,1
101723,,TOP BAFFLE SEAL,LOOSE,[2],
101724,,INTAKE GASKET,LEAKING,[3],
101725,,ROCKER COVER GASKET,LEAKING,[3],
101726,,INTAKE TUBE,LEAKING,[1],AROUND OIL SUMP CONNECTION AREA
101727,,INTAKE TUBE,LEAKING,[1],AROUND OIL SUMP CONNECTION AREA
101728,,INTAKE GASKET,LEAKING,[4],
101729,,ROCKER GASKETS,LEAKING,"[3, 4]",
101730,,ENGINE,OVERSPEED,,TO 2730 RPM FOR 1 SECOND
101741,,ROCKER OIL RETURN LINE,CHAFING,[1],
101742,,ROCKER OIL RETURN LINE,CHAFING,[1],
101743,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101744,,BAFFLE BUTTON PLUG,WORN,,
101745,,ROCKER COVER GASKET,TORN,[3],
101746,,INTAKE GASKET,LEAKING,[2],
101747,,ENGINE BAFFLE SEAL,HOLES,,IN IT
101748,,ROCKER COVER GASKET,LEAKING,[3],
101749,,ROCKER COVER GASKET,LEAKING,[4],
101750,,OIL COOLER LOWER BAFFLE SEAL,MISSING,,
101761,,ROCKER COVER GASKET,LEAKING,[2],
101762,,INTAKE GASKET,LEAKING,[3],
101763,,INTAKE,LEAKING,[3],
101764,R,BAFFLE,BROKEN,,SAFETY WIRE
101765,L,BAFFLE,BROKEN,,BUTTON PLUG IS
101766,,INTAKE,LEAKING,[2],
101767,,ROCKER COVERS,LEAKING,"[1, 3, 4]",
101768,,CASE HALVES,LEAKING,,ON BOTTOM FWD PORTION
101769,,INTAKE,LEAKING,[1],
101770,L,BAFFLE SPRING,BROKEN,,
101781,,PARTICLE SEPERATOR,GRASS,,IN IT
101782,,INTAKE,LEAKING,[4],
101783,,ENGINE BAFFLE,CRACKED,,FWD LOWER
101784,R,ENGINE SIDE BAFFLE,CRACKED,,
101785,,ROCKER COVER GASKET,LEAKING,[2],
101786,,BAFFLE,CRACKED,,FORWARD NEAR ALTERNATOR
101787,,BAFFLE BUTTONS,WORN,,BOTH ENG
101788,,ROCKER COVER SCREWS,LOOSE,,& 1 MISSING
101789,,INTAKE,LEAKING,[4],
101790,,ENGINE,ROUGH,,"DURING CRUISE, ENGINE BECAME INCREDIBLY"
101801,L,BAFFLE PLUG LOCK TABS,MISSING,,
101802,,ROCKER COVER,LEAKING,[3],
101803,,INTAKE,LEAKING,[2],
101804,R,ENGINE BAFFLE SEAL,LOOSE,,
101805,,INDUCTION TUBE GASKET,LEAKING,[2],
101806,R,ENGINE BAFFLE SUPPORT BRACKET RIVETS,BROKEN,,
101807,,INTAKES,LEAKING,"[2, 4]",
101808,,INTAKE,LEAKING,[3],ON R/H ENGINE
101809,,INTAKES,LEAKING,"[2, 3, 4]",ON L/H ENGINE
101810,L,BAFFLE SEAL,LOOSE,,
101821,,INTAKE,LEAKING,[2],
101822,,INTAKE,LEAKING,[2],
101823,,ROCKER COVER,LEAKING,[1],
101824,,ROCKER COVER GASKETS,LEAKING,"[3, 2]",
101825,,AFT BAFFLE,CRACKED,[4],
101826,L,ENGINE BAFFLE PLUG,DAMAGED,,
101827,R,INTAKE GASKET,LEAKING,[4],
101828,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101829,,INTAKE GASKET,LEAKING,[2],
101830,,ROCKER COVER GASKET,LEAKING,[4],
101841,,SCREW,MISSING,[2],ON #2 ROCKER COVER
101842,,ROCKER COVER,LEAKING,"[3, 4]",
101843,,INTAKE GASKETS,LEAKING,"[3, 1]",
101844,,FWD BAFFLE CENTER,CRACK,,
101845,,FWD LOWER BAFFLE SEAL,LOOSE,,
101846,,INTAKE GASKET,LEAKING,[2],
101847,,ROCKER COVER GASKETS,LEAKING,"[1, 2]",
101848,L,ENGINE BAFFLE,CRACKED,,FROM HEAT AIR INTAKE DOWN
101849,,ROCKER COVER GASKET,LEAKING,[2],
101850,,ROCKER COVER GASKET,LEAKING,[2],
101861,,ROCKER COVER GASKETS,LEAKING,"[3, 4]",
101862,,INTAKE GASKET,LEAKING,[3],
101863,,SIDE BAFFLE,CRACKED,[1],
101864,,ROCKER GASKETS,LEAKING,"[3, 4]",
101865,,INTAKE TUBE,LEAKING,[4],
101866,R,INTAKE,LEAKING,[3],
101867,L,,MISSING,[2],HARDWARE
101868,R,INTAKES,LEAKING,"[2, 4]",
101869,,MUFFLER HEAT MUFF,CRACKED,,
101870,,,FAILS,,MIXTURE CK - NO RPM RISE
101882,,BAFFLE,CRACKED,[3],
101883,,INTAKE GASKETS,LEAKING,"[2, 3]",
101884,,VALVE COVERS,LEAKING,,
101885,L,OIL COOLER,BROKEN,,TO ENGINE LIFTING EYE BRACKET
101886,R,LIFTING EYE BOLT,LEAKING,,OIL
101887,,INTAKE,LEAKING,[2],
101888,R,BAFFLE BRACE,NEEDS,[4],TO BE REMOVED FOR CAN O
101889,R,BAFFLE BRACE,NEEDS,[4],TO BE REMOVED FOR CAN O
101901,,ROCKER COVER GASKET,LEAKING,[4],
101902,,,RPM,,ENGINE RPM OF 2720
101903,,ROCKER COVER GASKET,LEAKING,[3],
101904,,CRANKSHAFT SEAL,LEAKING,,
101905,,CRANKSHAFT SEAL,LEAKING,,
101906,,CRANKSHAFT SEAL,LEAKING,,
101907,,INTAKE GASKETS,LEAKING,"[2, 4]",
101908,,AFT BAFFLE SCREW,TIGHT,[3],BAFFLE IS LOOSE
101909,,INTAKE GASKET,LEAKING,[4],
101910,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101921,,INTAKES,LEAKING,"[1, 2, 4]",
101922,,INTAKE GASKET,LEAKING,[4],
101923,,ROCKER COVER SCREWS,LOOSE,"[2, 4]",
101924,L,BAFFLE PLUG HOLE,ELONGATED,,
101925,,INTAKE GASKET,LEAKING,[2],
101926,,ROCKER COVER GASKET,LEAKING,[3],
101927,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101928,,INTAKE,LEAKS,[2],
101929,,,COMPRESSION,[1],LOW
101930,,,COMPRESSION,[1],LOW
101941,R,BAFFLING,CRACKED,[4],
101942,,ROCKER COVER GASKET,LEAKING,[3],
101943,L,COOLING BAFFLE CONNECTING ROD,BROKEN,,
101944,R,CYL COOLING BAFFLE,CONTACTING,,OIL RETURN LINE
101945,,INTAKE GASKET,LEAKING,[2],
101946,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101947,,FWD CENTER ENG BAFFLE,CRACKED,,
101948,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
101949,,ROCKER COVER,LEAKING,[2],
101950,R,REAR BAFFLE,MISSING,,HARDWARE
101961,L,ENG BAFFLE,CRACKED,,AT CORNER
101962,,INTAKE GASKET,LEAKING,[2],
101963,,ROCKER COVER SCREW,WON'T TIGHTEN,[4],
101964,L,INTAKES,LEAKING,"[2, 3]",
101965,,INTAKE TUBE,DAMAGED,[1],
101966,L,INTAKE,LEAKING,[4],
101967,L,INTAKE,LEAKING,"[3, 2]",
101968,,INTAKES,LEAKING,"[2, 3, 4]",
101969,,INTAKE GASKET,LEAKING,[2],
101970,,ROCKER COVER GASKET,LEAKING,[1],
101981,,ROCKER COVER GASKET,LEAKING,[3],
101982,R,COOLING BAFFLING RIVETS,SHEARED,,
101983,,ROCKER COVER GASKET,LEAKING,[3],
101984,,BAFFLE PLUGS,BROKEN,,FINGERS
101985,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
101986,,BAFFLE,CRACKED,[4],IN FRONT OF OIL COOLER
101987,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
101988,R,INTAKE,LEAKING,[4],
101989,L,INTAKES,LEAKING,"[2, 4]",
101990,R,ROCKER COVER,LEAKING,[2],
102001,,ROCKER COVER GASKET,LEAKING,[1],
102002,,ENGINE,FAILURE,,WHILE HOLDING SHORT. THROTTLE WAS IDLE
102003,,INTAKE GASKET,LEAKING,[4],
102004,,,COMPRESSION,[4],LOW
102005,,INTAKE GASKET,LEAKS,[2],
102006,,ROCKER COVER,LEAKS,[2],
102007,,INTAKE,LEAKING,[4],
102008,,ROCKER COVERS,LOOSE,,SCREWS
102009,R,RIVET,SHEARED,,@ R/H AFT BAFFLE
102010,R,RIVET,SHEARED,,@ R/H AFT BAFFLE
102021,,ROCKER GASKET,LEAKING,,
102022,,,ROUGHNESS,,"ON APPROACH, ENGINE ROUGHNESS ABOUT 7 - 10 SECS. ADJUSTED MI"
102023,,,ROUGHNESS,,"ON APPROACH, ENGINE ROUGHNESS ABOUT 7 - 10 SECS. ADJUSTED MI"
102024,,,,,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTL"
102025,,,,,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTL"
102026,,,,,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTL"
102027,,,,,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTL"
102028,,,,,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTL"
102029,,,,,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTL"
102030,,ENGINE COWL DZUS FASTENERS,NEED,,RETAINERS
102041,R,INTAKE GASKET,LEAKING,[4],
102042,L,SIDE BAFFLE,MISSING,[4],A BOLT
102043,L,FWD BAFFLE SEAL,LOOSE,,
102044,L,INTAKE,LEAKS,[1],
102045,L,,COMPRESSION,[3],IS LOW
102046,L,,COMPRESSION,[3],IS LOW
102047,L,,COMPRESSION,[3],IS LOW
102048,L,,COMPRESSION,[3],IS LOW
102049,R,INTAKE GASKET,LEAKING,"[1, 2, 4]",
102050,L,ROCKER COVERS,LEAKING,"[2, 4]",
102061,,INTAKE GASKET,LEAKING,[2],
102062,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
102063,,AFT ENGINE BAFFLE,WORN,,FROM RUBBING
102064,,CYL BAFFLE,,[1],NOT BEHIND CYLINDER NUT - INCORRECT INSTALL
102065,,ROCKER COVER,LEAKING,[2],
102066,L,INTAKE,LEAKING,[3],
102067,R,INTAKE,LEAKING,[3],
102068,L,ROCKER COVER,LEAKING,[3],
102069,,SCREW,MISSING,[3],IN #3 SIDE BAFFLE
102070,,ROCKER COVER GASKET,LEAKING,[3],
102081,,INTAKE,LEAKING,[2],
102082,,ROCKER COVER,LEAKING,[4],
102083,,INTAKE,LEAKING,[1],AT OIL SUMP
102084,,INTAKE GASKET,LEAKING,[4],
102085,,ROCKER COVER GASKET,LEAKING,[4],
102086,,ROCKER COVER GASKET,SEEPING,[2],
102087,,ROCKER COVER GASKET,LEAKING,[3],
102088,,INTAKE GASKET,LEAKING,[2],
102089,,THROTTLE LINKAGE,SLOPPY,,@ SERVO
102090,,SIDE BAFFLE BOLT,LOOSE,"[1, 3]",
102101,L,INTAKES,LEAKING,"[3, 4]",
102102,L,ROCKER COVERS,LEAKING,"[3, 4]",
102103,R,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
102104,,TOOL,,,ON TOP OF ENGINE BETWEEN CYLINDERS
102105,,BAFFLE,MISSING,[3],SCREW ON BRACKET
102106,,ROCKER COVER GASKET,DAMAGED,[2],
102107,,INTAKE,LEAKING,[2],
102108,L,BAFFLE (AFT) SEAL,LOOSE,[3],
102109,R,SIDE BAFFLE SEALS,TORN,"[2, 4]",
102110,,INDUCTION TUBE GASKET,LEAKING,[1],
102121,,,VIBRATION,,"DURING HIGH SPEED ROLL, A/C HAD STRONG"
102122,,INTAKE GASKETS,LEAKING,"[2, 3]",
102123,,,,,"AFTER 20"" MANIFOLD PRESSURE, APPLIED FULL THROTTLE, STARTED"
102124,,INTAKE,LEAKING,[2],
102125,,INDUCTION TUBE GASKET,LEAKING,"[4, 2]",
102126,,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
102127,,ROCKER COVER GASKETS,LEAKING,"[2, 3, 4]",
102128,,INTAKE GASKET,LEAKING,[4],
102129,,WIRING HARNESS SUPPORT BRACKET,BROKEN,[1],
102130,,AIR INDUCTION ELBOW TO SERVO BOOT,WEEPING,,FUEL
102141,,INTAKE,LEAKING,[3],
102142,,ROCKER COVER,LEAKING,[3],
102143,,,COMPRESSION,[4],15/80
102144,,,COMPRESSION,[4],15/80
102145,,,COMPRESSION,[4],15/80
102146,,,COMPRESSION,[4],15/80
102147,,INTAKE GASKET,LEAKING,[2],
102148,,COWL SHOCK MOUNT,DAMAGED,,#7
102149,,BAFFLE BRACKET SCREW,MISSING,,R/H AFT
102150,L,BAFFLE,MISSING,[3],SCREW
102161,R,BAFFLE SCREW,MISSING,,
102162,,ROCKER COVER GASKET,LEAKING,"[2, 3, 4]",
102163,,ROCKER GASKETS,LEAKING,"[1, 3]",
102164,,AIR INLET TUBE,DAMAGED,,
102165,,,,,
102166,L,TAC GEN,LEAKS,,AT SEAL
102167,L,TAC GEN,LEAKS,,AT SEAL
102168,L,TAC GEN,LEAKS,,AT SEAL
102169,L,INTAKES,LEAKING,"[2, 3, 4]",
102170,R,INTAKES,LEAKING,"[1, 2, 3, 4]",
102181,L,INTAKE GASKET,LEAKING,[3],
102182,R,INTAKE GASKETS,LEAKING,"[2, 3]",
102183,,ROCKER BOX COVER GASKET,LEAKING,[3],
102184,,ROCKER COVER GASKET,LEAKING,[2],
102185,,ANCHOR STANDBY ASSY,BROKEN,[3],
102186,,ENGINE COOLING FAN BAFFLE PLUGS,WORN,,OUT
102187,,INTAKE GASKET,LEAKING,[4],
102188,,ROCKER COVER GASKET,LEAKING,[3],
102189,,INTAKE GASKETS,LEAKING,"[2, 4]",
102190,,ROCKER COVER GASKET,LEAKING,"[2, 4]",
102201,L,BAFFLE TIE ROD,WEARING,"[1, 3]",ON INTERBAFFLE
102202,L,ROCKER COVER GASKETS,LEAKING,"[3, 4]",
102203,,INTAKE GASKET,LEAKING,[2],
102204,,,NOT,,WILL NOT START
102205,,INTAKES,LEAKING,"[2, 4]",
102206,,ROCKER GASKET,LEAKING,[2],
102207,,SCREW,LOOSE,,ON ENGINE BAFFLING
102208,,ROCKER GASKET,LEAKING,[1],
102209,LEFT,INTAKE,LEAKING,[3],
102210,,INDUCTION TUBE GASKET,LEAKING,[3],
102221,,INTAKE GASKET,LEAKS,,
102222,R,BAFFLE,CRACKED,,
102223,R,BAFFLE,CRACKED,,
102224,R,ROCKER COVER GASKETS,LEAKING,,
102225,R,INTAKE,LEAKING,[2],
102226,L,ROCKER COVER,LEAKING,[3],
102227,,INTAKE,LEAKING,[4],
102228,R,BAFFLE PLUG,MISSING,,
102229,,INTAKE GASKET,LEAKING,[1],
102230,,INTAKE,LEAKING,[2],
102241,L,ROCKER COVER,LEAKING,[3],
102242,LEFT,BAFFLE TIE ROD,BROKEN,"[2, 4]",
102243,R,BOLT,MISSING,,W/ BARREL @ AFT R/H SIDE OF ENGINE
102244,R,INTAKE GASKET,LEAKING,[3],
102245,R,BOLT,MISSING,[4],ON #4 CYL BAFFLE
102246,L,ROCKER COVERS,LEAKING,"[2, 3, 4]",
102247,R,R/H FWD BAFFLE,CRACKED,,
102248,L,INTAKES,LEAKING,"[2, 3, 4]",
102249,R,INTAKES,LEAKING,"[2, 3, 4]",
102250,BOTH,SCREWS,,,BETWEEN CYLINDERS ON SIDE BAFFLES
102261,R,INTAKE GASKET,LEAKING,[4],
102262,R,INTAKE GASKET,LEAKING,[3],
102263,L,INTAKE GASKET,LEAKING,[3],
102264,R,BLEED AIR DUCT,CHAFING,,ON COWL
102265,,INTAKE GASKET,LEAKING,[2],
102266,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
102267,,INTAKE GASKET,LEAKING,[3],
102268,,INTAKE GASKET,LEAKING,[4],
